review_id,product,category,rating,review_text,review_clean,word_count,sentiment,label,is_defective
REV_01336,Dell Inspiron 15,Laptop,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_01337,AMD RX 6600,Tarjeta de Video,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_01338,AMD Ryzen 7 3700X,Procesador,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_01339,Epson L4260,Impresora,1,"Producto con fallas evidentes, parece ser un lote defectuoso.",producto con fallas evidentes parece ser un lote defectuoso,9,negative,1,1
REV_01340,LG 24MK400H,Monitor,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_01341,HP Pavilion 15,Laptop,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01342,Dell Inspiron 15,Laptop,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_01343,GIGABYTE G27FC,Monitor,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_01344,Intel Core i5-12400,Procesador,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01345,Crucial Ballistix 32GB,Memoria RAM,1,"La batería no carga correctamente, viene dañada de fábrica.",la batería no carga correctamente viene dañada de fábrica,9,negative,1,1
REV_01346,Epson EcoTank L3250,Impresora,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_01347,Intel Core i3-13100,Procesador,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_01348,GIGABYTE RTX 3060,Tarjeta de Video,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_01349,Intel Core i7-1355U,Procesador,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_01350,AOC 24G2,Monitor,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_01351,AOC 24G2,Monitor,5,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_01352,"Samsung T35F 27""",Monitor,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_01353,Epson EcoTank L3250,Impresora,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01354,Kingston Fury Beast 16GB,Memoria RAM,2,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_01355,AMD Ryzen 7 3700X,Procesador,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_01356,ASUS VivoBook 14,Laptop,4,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_01357,Lenovo ThinkPad T14,Laptop,2,"El chip tiene fallas, no reconoce la memoria correctamente.",el chip tiene fallas no reconoce la memoria correctamente,9,negative,1,0
REV_01358,AMD Ryzen 5 5600,Procesador,1,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_01359,HP Pavilion 15,Laptop,2,"El chip tiene fallas, no reconoce la memoria correctamente.",el chip tiene fallas no reconoce la memoria correctamente,9,negative,1,0
REV_01360,Dell Inspiron 15,Laptop,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_01361,HP LaserJet Pro M15w,Impresora,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_01362,Dell Inspiron 15,Laptop,1,"El cable de alimentación viene defectuoso, genera chispas.",el cable de alimentación viene defectuoso genera chispas,8,negative,1,1
REV_01363,HP Pavilion 15,Laptop,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_01364,Xerox Phaser 7100,Impresora,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_01365,Acer Aspire 5,Laptop,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_01366,Acer Aspire 5,Laptop,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_01367,AMD RX 6600,Tarjeta de Video,1,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_01368,MSI RX 580,Tarjeta de Video,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_01369,Lenovo ThinkPad T14,Laptop,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_01370,Dell Inspiron 15,Laptop,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_01371,Acer Aspire 5,Laptop,3,"Ni muy bueno ni muy malo, hace lo que promete.",ni muy bueno ni muy malo hace lo que promete,10,neutral,0,0
REV_01372,GIGABYTE G27FC,Monitor,1,Llegó con la pantalla rayada y el hardware fallando.,llegó con la pantalla rayada y el hardware fallando,9,negative,1,0
REV_01373,"Samsung T35F 27""",Monitor,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_01374,Epson L4260,Impresora,1,"Terrible experiencia, el producto murió a los pocos días.",terrible experiencia el producto murió a los pocos días,9,negative,1,0
REV_01375,ADATA XPG 8GB,Memoria RAM,3,"Aceptable para el precio, no esperaba más.",aceptable para el precio no esperaba más,7,neutral,0,0
REV_01376,ASUS GTX 1650,Tarjeta de Video,4,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_01377,Acer Aspire 5,Laptop,3,Tiene algunas limitaciones pero en general sirve.,tiene algunas limitaciones pero en general sirve,7,neutral,0,0
REV_01378,Intel Core i3-13100,Procesador,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_01379,Lenovo ThinkPad T14,Laptop,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01380,Corsair Vengeance 8GB,Memoria RAM,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_01381,"Samsung T35F 27""",Monitor,5,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_01382,MSI RX 580,Tarjeta de Video,2,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_01383,HP Pavilion 15,Laptop,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_01384,Epson EcoTank L3250,Impresora,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_01385,Xerox Phaser 7100,Impresora,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_01386,Canon PIXMA G3110,Impresora,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_01387,Epson EcoTank L3250,Impresora,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_01388,Corsair Vengeance 8GB,Memoria RAM,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_01389,Corsair Vengeance 8GB,Memoria RAM,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_01390,HyperX Impact 16GB,Memoria RAM,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_01391,AMD RX 6600,Tarjeta de Video,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_01392,ASUS VivoBook 14,Laptop,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01393,Corsair Vengeance 8GB,Memoria RAM,1,"Claramente un problema del lote, varios usuarios reportan lo mismo.",claramente un problema del lote varios usuarios reportan lo mismo,10,negative,1,1
REV_01394,MSI RX 580,Tarjeta de Video,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_01395,AMD Ryzen 5 5600,Procesador,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_01396,AMD Ryzen 7 3700X,Procesador,2,"El producto llegó defectuoso, no enciende desde la caja.",el producto llegó defectuoso no enciende desde la caja,9,negative,1,1
REV_01397,GIGABYTE G27FC,Monitor,1,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_01398,ASUS GTX 1650,Tarjeta de Video,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_01399,Dell Inspiron 15,Laptop,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_01400,ADATA XPG 8GB,Memoria RAM,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01401,LG 24MK400H,Monitor,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_01402,Intel Core i5-12400,Procesador,2,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_01403,Canon PIXMA G3110,Impresora,4,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_01404,HyperX Impact 16GB,Memoria RAM,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_01405,BenQ GW2480,Monitor,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01406,Xerox Phaser 7100,Impresora,5,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01407,LG 24MK400H,Monitor,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_01408,HyperX Impact 16GB,Memoria RAM,5,"Gran relación calidad-precio, lo recomiendo.",gran relación calidad precio lo recomiendo,6,positive,0,0
REV_01409,MSI RX 580,Tarjeta de Video,4,"Muy buena calidad, lo recomiendo ampliamente.",muy buena calidad lo recomiendo ampliamente,6,positive,0,0
REV_01410,Intel Core i7-1355U,Procesador,1,"La batería no carga correctamente, viene dañada de fábrica.",la batería no carga correctamente viene dañada de fábrica,9,negative,1,1
REV_01411,"Samsung T35F 27""",Monitor,3,"Cumple con lo básico, nada extraordinario.",cumple con lo básico nada extraordinario,6,neutral,0,0
REV_01412,HyperX Impact 16GB,Memoria RAM,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_01413,AMD RX 6600,Tarjeta de Video,1,"La batería no carga correctamente, viene dañada de fábrica.",la batería no carga correctamente viene dañada de fábrica,9,negative,1,1
REV_01414,AOC 24G2,Monitor,5,"Superó mis expectativas, muy buen rendimiento.",superó mis expectativas muy buen rendimiento,6,positive,0,0
REV_01415,Intel Core i5-12400,Procesador,1,"Fallo catastrófico desde la primera semana, muy mala calidad.",fallo catastrófico desde la primera semana muy mala calidad,9,negative,1,1
REV_01416,AOC 24G2,Monitor,5,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_01417,GIGABYTE G27FC,Monitor,4,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_01418,ASUS GTX 1650,Tarjeta de Video,4,"Excelente desempeño, sin ningún problema hasta ahora.",excelente desempeño sin ningún problema hasta ahora,7,positive,0,0
REV_01419,BenQ GW2480,Monitor,2,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_01420,Intel Core i7-1355U,Procesador,1,"No funciona correctamente, tiene muchos errores de fábrica.",no funciona correctamente tiene muchos errores de fábrica,8,negative,1,1
REV_01421,Kingston Fury Beast 16GB,Memoria RAM,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_01422,HP Pavilion 15,Laptop,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_01423,Corsair Vengeance 8GB,Memoria RAM,3,"El producto está bien, aunque podría mejorar en algunos aspectos.",el producto está bien aunque podría mejorar en algunos aspectos,10,neutral,0,0
REV_01424,ASUS GTX 1650,Tarjeta de Video,3,"Regular, tiene cosas buenas y malas.",regular tiene cosas buenas y malas,6,neutral,0,0
REV_01425,HyperX Impact 16GB,Memoria RAM,4,"Producto de alta calidad, entrega rápida y sin problemas.",producto de alta calidad entrega rápida y sin problemas,9,positive,0,0
REV_01426,Epson EcoTank L3250,Impresora,4,"Muy contento con el producto, funciona como se describe.",muy contento con el producto funciona como se describe,9,positive,0,0
REV_01427,"Samsung T35F 27""",Monitor,5,"Funciona perfectamente, muy satisfecho con la compra.",funciona perfectamente muy satisfecho con la compra,7,positive,0,0
REV_01428,ADATA XPG 8GB,Memoria RAM,2,"Se sobrecalienta constantemente, claramente es un defecto.",se sobrecalienta constantemente claramente es un defecto,7,negative,1,1
REV_01429,MSI RX 580,Tarjeta de Video,5,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_01430,AMD RX 6600,Tarjeta de Video,5,"Excelente producto, funciona perfectamente desde el primer día.",excelente producto funciona perfectamente desde el primer día,8,positive,0,0
REV_01431,Canon PIXMA G3110,Impresora,4,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
REV_01432,Epson L4260,Impresora,4,Llegó en perfecto estado y funciona de maravilla.,llegó en perfecto estado y funciona de maravilla,8,positive,0,0
REV_01433,HP LaserJet Pro M15w,Impresora,5,"Calidad premium, vale cada centavo invertido.",calidad premium vale cada centavo invertido,6,positive,0,0
